id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
153433,UKR-2014-1-14124-13,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""The Independent,2014-05-05,Ukraine crisis: 'Those fascists killed this girl and they will be in hell'""",The Independent,2014-05-05,Ukraine crisis: 'Those fascists killed this girl and they will be in hell',"eyewitnesses, rebels",1,Kramatorsk town,Kramatorsk town,Donetsk oblast,Kramatorsk raion,48.716667,37.533333,POINT (37.533333 48.716667),199876,Ukraine,369,Europe,1,1,2014-05-03T00:00:00,2014-05-03T00:00:00,0,0,0,1,1,1,1,369,
153435,UKR-2014-1-14124-14,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,6,"""Reuters News,2014-05-09,WRAPUP 5-Putin marks Victory in Crimea as Ukraine violence flares"";""ITAR-TASS World Service,2014-05-09,Armoured vehicles used against civil population by Ukrainian law enforcers in Mariupol"";""Reuters News,2014-05-09,UPDATE 2-About 20 pro-Russia rebels killed in fighting in east Ukraine- minister"";""Reuters News,2014-05-09,Ukrainian troops, pro-Russian rebels clash in Mariupol, eight dead-Interfax-Ukraine"";""Agence France Presse,2014-05-09,Casualties as fighting breaks out in Ukraine port city of Mariupol"";""MemoryBook,2021-04-27,Mariupol""",Reuters News;ITAR-TASS World Service;Reuters News;Reuters News;Agence France Presse;MemoryBook,2014-05-09;2014-05-09;2014-05-09;2014-05-09;2014-05-09;2021-04-27,"WRAPUP 5-Putin marks Victory in Crimea as Ukraine violence flares;Armoured vehicles used against civil population by Ukrainian law enforcers in Mariupol;UPDATE 2-About 20 pro-Russia rebels killed in fighting in east Ukraine- minister;Ukrainian troops, pro-Russian rebels clash in Mariupol, eight dead-Interfax-Ukraine;Casualties as fighting breaks out in Ukraine port city of Mariupol;Mariupol","MemoryBook; rebels, eyewitnesses (photographers and freelance reporters), Ukraine's interior ministry, Ukraine Prime Minister, Ukrainian news site",1,Mariupol town,Mariupol town,Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2014-05-09T00:00:00,2014-05-09T00:00:00,6,7,0,0,13,21,13,369,
153997,UKR-2014-1-14124-15,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,10,"""Agence France Presse,2014-05-13,Six Ukraine soldiers killed by rebel fire in east: ministry"";""Agence France Presse,2014-05-13,Six Ukraine soldiers killed in rebel ambush: ministry"";""Reuters News,2014-05-13,Six Ukrainian soldiers killed in ambush in eastern Ukraine-Defence Ministry"";""Agence France Presse,2014-05-13,Seven Ukraine soldiers killed in rebel ambush: ministry"";""Xinhua News Agency,2014-05-13,Attack on Ukraine's army convoy kills 6 troops"";""Agence France Presse,2014-05-13,Fresh violence rattles new Europe push for Ukraine talks"";""ITAR-TASS World Service,2014-05-13,Six Ukrainian servicemen killed in armed clash in eastern Ukraine - Defense Ministry"";""Agence France Presse,2014-05-14,Fresh violence rattles new Europe push for Ukraine talks"";""Kyiv Post,2014-05-14,Defense Ministry recounts May 13 ambush near Kramatorsk that claimed six lives"";""MemoryBook,2021-04-27,Oktjabrskoje""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;Xinhua News Agency;Agence France Presse;ITAR-TASS World Service;Agence France Presse;Kyiv Post;MemoryBook,2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-14;2014-05-14;2021-04-27,Six Ukraine soldiers killed by rebel fire in east: ministry;Six Ukraine soldiers killed in rebel ambush: ministry;Six Ukrainian soldiers killed in ambush in eastern Ukraine-Defence Ministry;Seven Ukraine soldiers killed in rebel ambush: ministry;Attack on Ukraine's army convoy kills 6 troops;Fresh violence rattles new Europe push for Ukraine talks;Six Ukrainian servicemen killed in armed clash in eastern Ukraine - Defense Ministry;Fresh violence rattles new Europe push for Ukraine talks;Defense Ministry recounts May 13 ambush near Kramatorsk that claimed six lives;Oktjabrskoje,"MemoryBook; Ukraine defence ministry, rebel leaders",1,Oktyabrske village,"Oktyabrske village, 20 km from Kramatorsk",Donetsk oblast,Dobropil raion,48.462882,37.349593,POINT (37.349593 48.462882),199155,Ukraine,369,Europe,1,1,2014-05-13T00:00:00,2014-05-13T00:00:00,7,0,0,0,7,7,6,369,
154007,UKR-2014-1-14124-16,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Agence France Presse,2014-05-19,Ukraine soldier killed in 'kindergarten' rebel attack"";""MemoryBook,2021-04-27,Mount Karachun""",Agence France Presse;MemoryBook,2014-05-19;2021-04-27,Ukraine soldier killed in 'kindergarten' rebel attack;Mount Karachun,Ukraine defence ministry; MemoryBook,1,Karachun hill,near Slavyansk; on Mount Karachun near Slavyansk,Donetsk oblast,Sloviansk raion,48.813702,37.56144,POINT (37.56144 48.813702),199876,Ukraine,369,Europe,1,1,2014-05-19T00:00:00,2014-05-19T00:00:00,1,0,0,0,1,1,1,369,
154030,UKR-2014-1-14124-17,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,6,"""Agence France Presse,2014-05-22,Nine Ukrainian soldiers killed in rebel attacks: ministry"";""Associated Press Newswires,2014-05-22,Deadliest day for Ukraine troops: 16 slain in raid"";""Reuters News,2014-05-22,13 Ukrainians killed in clash with separatists - president's office"";""Reuters News,2014-05-22,UPDATE 2-Thirteen Ukrainians dead in pre-election clash with pro-Russia rebels"";""Agence France Presse,2014-05-22,Ukraine raises death toll from rebel attacks in east to 17"";""Agence France Presse,2014-05-22,Black day for Ukraine military ahead of key vote""",Agence France Presse;Associated Press Newswires;Reuters News;Reuters News;Agence France Presse;Agence France Presse,2014-05-22;2014-05-22;2014-05-22;2014-05-22;2014-05-22;2014-05-22,Nine Ukrainian soldiers killed in rebel attacks: ministry;Deadliest day for Ukraine troops: 16 slain in raid;13 Ukrainians killed in clash with separatists - president's office;UPDATE 2-Thirteen Ukrainians dead in pre-election clash with pro-Russia rebels;Ukraine raises death toll from rebel attacks in east to 17;Black day for Ukraine military ahead of key vote,"Defence ministry of Ukraine, Interim President of Ukraine Oleksandr Turchynov, rebels (Donetsk authorities), rebel commander; MemoryBook",2,Blagodatne village,"checkpoint in Volnovaha town;  near the village of Blagodatnoye, Volnovakha district, Donetsk region",Donetsk oblast,Telmanove raion,47.700319,37.420509,POINT (37.420509 47.700319),198435,Ukraine,369,Europe,1,1,2014-05-22T00:00:00,2014-05-22T00:00:00,16,1,0,0,17,17,17,369,
154034,UKR-2014-1-14124-18,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,7,"""ITAR-TASS World Service,2014-05-23,Mobilisation starts in self-proclaimed Donetsk Republic"";""Euromaidan Press,2014-05-27,Donbas Volunteer Battalion Tells About Karlovka Battle"";""ITAR-TASS World Service,2014-05-23,Mobilisation starts in self-proclaimed Donetsk Republic"";""Agence France Presse,2014-05-23,Five dead in fighting near Ukraine's Donetsk: AFP"";""Agence France Presse,2014-05-23,Five dead in fighting near Ukraine's Donetsk: AFP"";""Agence France Presse,2014-05-23,Putin vows to respect Ukraine vote but warns of civil war"";""MemoryBook,2021-04-27,Karlivka""",ITAR-TASS World Service;Euromaidan Press;ITAR-TASS World Service;Agence France Presse;Agence France Presse;Agence France Presse;MemoryBook,2014-05-23;2014-05-27;2014-05-23;2014-05-23;2014-05-23;2014-05-23;2021-04-27,Mobilisation starts in self-proclaimed Donetsk Republic;Donbas Volunteer Battalion Tells About Karlovka Battle;Mobilisation starts in self-proclaimed Donetsk Republic;Five dead in fighting near Ukraine's Donetsk: AFP;Five dead in fighting near Ukraine's Donetsk: AFP;Putin vows to respect Ukraine vote but warns of civil war;Karlivka,"AFP photographer as eyewitness, leader of the Ukrainian National Guard Donbas Batallion of the Ukrainian army, rebel leader; MemoryBook",2,Karlivka village,Karlivka village,Donetsk oblast,Yasynuvata raion,48.1111,37.4884,POINT (37.4884 48.1111),199155,Ukraine,369,Europe,1,1,2014-05-23T00:00:00,2014-05-23T00:00:00,5,10,0,0,15,16,15,369,
154042,UKR-2014-1-14184-2,2014,true,Clear,1,13247,13247,Ukraine: Lugansk,14184,14184,Government of Ukraine - LPR,61,61,Government of Ukraine,5839,5839,LPR,1,"""ITAR-TASS World Service,2014-05-23,Ukraine Right Sector gunmen kill wounded servicemen at hospital""",ITAR-TASS World Service,2014-05-23,Ukraine Right Sector gunmen kill wounded servicemen at hospital,Lugansk People's Republic chief press officer,1,Pryvillya town,Privolye/Pryvillya town,Luhansk oblast,Popasna raion,49.0142,38.3,POINT (38.3 49.0142),200597,Ukraine,369,Europe,1,1,2014-05-22T00:00:00,2014-05-22T00:00:00,0,0,0,0,0,2,0,369,
154047,UKR-2014-1-14124-19,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,4,"""Agence France Presse,2014-05-25,Italian journalist killed in eastern Ukraine: foreign ministry"";""Agence France Presse,2014-05-25,Italian journalist killed in eastern Ukraine: foreign ministry"";""Reuters News,2014-05-25,Italian journalist believed killed near Slaviansk - Ukraine"";""Agence France Presse,2014-05-25,Italian becomes first journalist killed in east Ukraine""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse,2014-05-25;2014-05-25;2014-05-25;2014-05-25,Italian journalist killed in eastern Ukraine: foreign ministry;Italian journalist killed in eastern Ukraine: foreign ministry;Italian journalist believed killed near Slaviansk - Ukraine;Italian becomes first journalist killed in east Ukraine,"Ukrainian military, Ukrainian foreign ministry, Donetsk ""people's mayor"" (rebel representative)",1,Sloviansk town,Slavyansk town,Donetsk oblast,Sloviansk raion,48.853333,37.625,POINT (37.625 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-24T00:00:00,2014-05-24T00:00:00,0,0,2,0,2,2,2,369,
154048,UKR-2014-1-14184-3,2014,true,Clear,1,13247,13247,Ukraine: Lugansk,14184,14184,Government of Ukraine - LPR,61,61,Government of Ukraine,5839,5839,LPR,1,"""Reuters News,2014-05-25,Man killed in eastern Ukraine election shootout -official""",Reuters News,2014-05-25,Man killed in eastern Ukraine election shootout -official,Ukraine Deputy Interior Minister Serhiy Yarovoy,1,Novoaidar town,Novoaidar town,Luhansk oblast,Novoaidar raion,48.97,39,POINT (39 48.97),199879,Ukraine,369,Europe,1,1,2014-05-25T00:00:00,2014-05-25T00:00:00,0,0,0,1,1,1,1,369,
154049,UKR-2014-1-14124-20,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""ITAR-TASS World Service,2014-05-25,Brother of people’s mayor of Mariupol detained by police - Ukrainian interior ministry""",ITAR-TASS World Service,2014-05-25,Brother of people’s mayor of Mariupol detained by police - Ukrainian interior ministry,Ukrainian interior ministry,1,Mariupol town,Mariupol town,Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2014-05-25T00:00:00,2014-05-25T00:00:00,0,0,0,1,1,1,1,369,
154050,UKR-2014-1-14124-21,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,7,"""ITAR-TASS World Service,2014-05-26,Governor of Donetsk Republic reports firing at truck carrying wounded claims 35 lives"";""Reuters News,2014-05-27,Pro-Russian rebel says 30-35 separatists dead in fighting in east Ukraine"";""Agence France Presse,2014-05-27,Forty killed in Donetsk fighting: local mayor"";""Reuters News,2014-05-27,Forty said dead in Donetsk fighting, most of them rebels"";""Agence France Presse,2014-05-27,Dozens dead as Ukraine claims control of Donetsk airport"";""Agence France Presse,2014-05-27,Dozens dead as Ukraine claims control of Donetsk airport"";""Reuters News,2014-05-27,WRAPUP 2-More than 50 rebels killed as new Ukraine leader unleashes assault""",ITAR-TASS World Service;Reuters News;Agence France Presse;Reuters News;Agence France Presse;Agence France Presse;Reuters News,2014-05-26;2014-05-27;2014-05-27;2014-05-27;2014-05-27;2014-05-27;2014-05-27,"Governor of Donetsk Republic reports firing at truck carrying wounded claims 35 lives;Pro-Russian rebel says 30-35 separatists dead in fighting in east Ukraine;Forty killed in Donetsk fighting: local mayor;Forty said dead in Donetsk fighting, most of them rebels;Dozens dead as Ukraine claims control of Donetsk airport;Dozens dead as Ukraine claims control of Donetsk airport;WRAPUP 2-More than 50 rebels killed as new Ukraine leader unleashes assault","Donetsk mayor Oleksandr Lukyanchenko (neutral in conflict), rebel leader, AFP correspondent as eyewitness, Ukraine Interior Minister Arsen Avakov, prime minister of the rebels' self-styled Donetsk People's Republic, Alexander Borodai",1,Donetsk International airport,Donetsk Airport,Donetsk oblast,Donetsk City municipality,48.075,37.725556,POINT (37.725556 48.075),199156,Ukraine,369,Europe,1,2,2014-05-26T00:00:00,2014-05-27T00:00:00,0,50,0,0,50,50,48,369,
154054,UKR-2014-1-14124-22,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Reuters News,2014-05-27,UPDATE 5-Fighting rages in eastern Ukraine city, dozens dead""",Reuters News,2014-05-27,"UPDATE 5-Fighting rages in eastern Ukraine city, dozens dead",Donetsk police (pro-Ukraine side),1,Horlivka town,Gorlovka/Horlivka town,Donetsk oblast,Horlivka City municipality,48.3,38.05,POINT (38.05 48.3),199157,Ukraine,369,Europe,1,2,2014-05-26T00:00:00,2014-05-27T00:00:00,2,0,0,0,2,2,2,369,
154058,UKR-2014-1-14124-23,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,5,"""Agence France Presse,2014-05-29,Ukraine rebels down helicopter, killing 14 troops: president"";""Agence France Presse,2014-05-29,Ukraine rebels down helicopter, killing 14 troops: president"";""Reuters News,2014-05-29,WRAPUP 1-Ukraine separatists down army helicopter, 14 killed"";""Agence France Presse,2014-05-29,Ukraine rebels down army helicopter, killing 12 troops"";""MemoryBook,2014-05-29,Slavyansk""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;MemoryBook,2014-05-29;2014-05-29;2014-05-29;2014-05-29;2014-05-29,"Ukraine rebels down helicopter, killing 14 troops: president;Ukraine rebels down helicopter, killing 14 troops: president;WRAPUP 1-Ukraine separatists down army helicopter, 14 killed;Ukraine rebels down army helicopter, killing 12 troops;Slavyansk","Ukrainian President Oleksandr Turchynov, separatist spokesman, Ukrainian military",2,Sloviansk town,near Slavyansk,Donetsk oblast,Sloviansk raion,48.853333,37.625,POINT (37.625 48.853333),199876,Ukraine,369,Europe,1,1,2014-05-29T00:00:00,2014-05-29T00:00:00,12,0,0,0,12,12,12,369,
154062,UKR-2014-1-14124-25,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Agence France Presse,2014-06-02,Russia-Ukraine border checkpoints become a new frontline""",Agence France Presse,2014-06-02,Russia-Ukraine border checkpoints become a new frontline,,1,Marynivka border checkpoint,Marynivka border checkpoint,Donetsk oblast,Shaktarsk raion,47.866121,38.858509,POINT (38.858509 47.866121),198438,Ukraine,369,Europe,1,1,2014-06-02T00:00:00,2014-06-02T00:00:00,0,1,0,0,1,1,1,369,
154063,UKR-2014-1-14184-4,2014,true,Clear,1,13247,13247,Ukraine: Lugansk,14184,14184,Government of Ukraine - LPR,61,61,Government of Ukraine,5839,5839,LPR,3,"""Agence France Presse,2014-06-02,Ukraine says five rebels killed in fierce east battle"";""Agence France Presse,2014-06-02,Hundreds of rebels mount day-long east Ukraine assault"";""Associated Press Newswires,2014-06-02,Pro-Russia rebels attack Ukrainian border guards""",Agence France Presse;Agence France Presse;Associated Press Newswires,2014-06-02;2014-06-02;2014-06-02,Ukraine says five rebels killed in fierce east battle;Hundreds of rebels mount day-long east Ukraine assault;Pro-Russia rebels attack Ukrainian border guards,"Ukrainian officials, rebel leader, health officials, eyewitnesses",1,Luhansk town,Lugansk town,Luhansk oblast,Luhansk City municipality,48.566667,39.3,POINT (39.3 48.566667),199879,Ukraine,369,Europe,1,1,2014-06-02T00:00:00,2014-06-02T00:00:00,0,5,0,2,7,14,7,369,
154065,UKR-2014-1-14184-5,2014,true,Clear,1,13247,13247,Ukraine: Lugansk,14184,14184,Government of Ukraine - LPR,61,61,Government of Ukraine,5839,5839,LPR,1,"""Agence France Presse,2014-06-04,Ukraine says separatist attack injures three soldiers""",Agence France Presse,2014-06-04,Ukraine says separatist attack injures three soldiers,Ukrainian National Guard,1,Luhansk town,Lugansk town,Luhansk oblast,Luhansk City municipality,48.566667,39.3,POINT (39.3 48.566667),199879,Ukraine,369,Europe,1,2,2014-06-03T00:00:00,2014-06-04T00:00:00,0,6,0,0,6,6,6,369,
154067,UKR-2014-1-14124-26,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""CNN,2014-06-04,Conflicting accounts in heightened eastern Ukraine fighting""",CNN,2014-06-04,Conflicting accounts in heightened eastern Ukraine fighting,"Ukrainian sources, rebels",1,Sloviansk town,Sloviansk town,Donetsk oblast,Sloviansk raion,48.853333,37.625,POINT (37.625 48.853333),199876,Ukraine,369,Europe,1,1,2014-06-05T00:00:00,2014-06-05T00:00:00,0,10,0,0,10,10,10,369,
154068,UKR-2014-1-14124-27,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Agence France Presse,2014-06-06,Police officer killed, two injured in Ukraine rebel attack"";""MemoryBook,2014-06-06,Sloviansk""",Agence France Presse;MemoryBook,2014-06-06;2014-06-06,"Police officer killed, two injured in Ukraine rebel attack;Sloviansk",Ukraine deputy interior minister Serhiy Yarovy; MemoryBook,2,Sloviansk town,He was killed near Slavyansk,Donetsk oblast,Sloviansk raion,48.853333,37.625,POINT (37.625 48.853333),199876,Ukraine,369,Europe,1,1,2014-06-06T00:00:00,2014-06-06T00:00:00,1,0,0,0,1,1,1,369,
154070,UKR-2014-1-14124-28,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Reuters News,2014-06-10,Ukraine says repulses separatist mortar attacks"";""Reuters News,2014-06-10,Ukraine says repulses separatist mortar attacks""",Reuters News;Reuters News,2014-06-10;2014-06-10,Ukraine says repulses separatist mortar attacks;Ukraine says repulses separatist mortar attacks,,2,Kramatorsk airfield,Kramatorsk airport,Donetsk oblast,Kramatorsk raion,48.7067,37.6302,POINT (37.6302 48.7067),199876,Ukraine,369,Europe,1,1,2014-06-10T00:00:00,2014-06-10T00:00:00,0,40,0,0,40,40,0,369,
154072,UKR-2014-1-14124-30,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Reuters News,2014-06-13,Ukrainian forces surround rebel-held port city""",Reuters News,2014-06-13,Ukrainian forces surround rebel-held port city,"Ukraine interior minister, rebel sources",1,Mariupol town,Mariupol town,Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2014-06-13T00:00:00,2014-06-13T00:00:00,0,5,0,0,5,5,5,369,
154073,UKR-2014-1-14184-6,2014,true,Clear,1,13247,13247,Ukraine: Lugansk,14184,14184,Government of Ukraine - LPR,61,61,Government of Ukraine,5839,5839,LPR,6,"""RT,2014-06-14,49 Ukrainian troops killed as transport plane downed in Lugansk (PHOTOS, VIDEO)"";""Reuters News,2014-06-14,Forty-nine Ukrainian troops killed in plane shot down by rebels - military spokesman"";""Agence France Presse,2014-06-14,49 killed in east Ukraine plane downing"";""Agence France Presse,2014-06-14,Rebels down Ukraine military plane, killing 49"";""MemoryBook,2014-06-14,IL-76 Downing"";""NY Times,2014-06-14,Separatists Down Military Transport Jet, Killing 49 in Eastern Ukraine""",RT;Reuters News;Agence France Presse;Agence France Presse;MemoryBook;NY Times,2014-06-14;2014-06-14;2014-06-14;2014-06-14;2014-06-14;2014-06-14,"49 Ukrainian troops killed as transport plane downed in Lugansk (PHOTOS, VIDEO);Forty-nine Ukrainian troops killed in plane shot down by rebels - military spokesman;49 killed in east Ukraine plane downing;Rebels down Ukraine military plane, killing 49;IL-76 Downing;Separatists Down Military Transport Jet, Killing 49 in Eastern Ukraine","Ukrainian minister, eyewitnesses; MemoryBook",1,IL-76 crash site,near the airport of the rebel stronghold city of Lugansk,Luhansk oblast,Krasnodon raion,48.398394,39.479525,POINT (39.479525 48.398394),199159,Ukraine,369,Europe,1,1,2014-06-14T00:00:00,2014-06-14T00:00:00,49,0,0,0,49,49,49,369,
154074,UKR-2014-1-14124-31,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""RIA Novosti,2014-01-15,More than 50 self-defense fighters killed during airstrike in Kramatorsk""",RIA Novosti,2014-01-15,More than 50 self-defense fighters killed during airstrike in Kramatorsk,rebel spokesperson Vladislav Seleznev,1,Druzhkivka town,Druzhkivka location near Kramatorsk,Donetsk oblast,Druzhkivka City municipality,48.621389,37.527778,POINT (37.527778 48.621389),199876,Ukraine,369,Europe,1,1,2014-06-14T00:00:00,2014-06-14T00:00:00,0,50,0,0,50,50,50,369,
154156,UKR-2014-1-14124-32,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,2,"""Associated Press Newswires,2014-06-15,Ukraine vows to punish rebels who downed plane"";""MemoryBook,2014-06-14,Mariupol""",Associated Press Newswires;MemoryBook,2014-06-15;2014-06-14,Ukraine vows to punish rebels who downed plane;Mariupol,Ukrainian border guards; MemoryBook,1,Mariupol town,"Mariupol town; On the outskirts of Mariupol, near the Azovstal plant",Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2014-06-14T00:00:00,2014-06-14T00:00:00,5,0,0,0,5,5,5,369,
154161,UKR-2014-1-14184-7,2014,true,Clear,1,13247,13247,Ukraine: Lugansk,14184,14184,Government of Ukraine - LPR,61,61,Government of Ukraine,5839,5839,LPR,6,"""Agence France Presse,2014-06-17,Russian reporter dies of wounds in east Ukraine: doctor"";""Agence France Presse,2014-06-17,Moscow blames Ukraine for Russian journalist's death"";""Agence France Presse,2014-06-17,Russian TV reporter killed in east Ukraine fighting"";""Reuters News,2014-06-17,Russian reporter killed by mortar attack in eastern Ukraine"";""Reuters News,2014-06-17,UPDATE 1-Two Russian reporters killed in mortar attack in eastern Ukraine"";""Associated Press Newswires,2014-06-18,2 Russian journalists killed in eastern Ukraine""",Agence France Presse;Agence France Presse;Agence France Presse;Reuters News;Reuters News;Associated Press Newswires,2014-06-17;2014-06-17;2014-06-17;2014-06-17;2014-06-17;2014-06-18,Russian reporter dies of wounds in east Ukraine: doctor;Moscow blames Ukraine for Russian journalist's death;Russian TV reporter killed in east Ukraine fighting;Russian reporter killed by mortar attack in eastern Ukraine;UPDATE 1-Two Russian reporters killed in mortar attack in eastern Ukraine;2 Russian journalists killed in eastern Ukraine,"medical sources, separatists, Russian officials",1,Luhansk town,Luhansk town,Luhansk oblast,Luhansk City municipality,48.566667,39.3,POINT (39.3 48.566667),199879,Ukraine,369,Europe,1,1,2014-06-17T00:00:00,2014-06-17T00:00:00,0,0,2,8,10,10,10,369,
154177,UKR-2014-1-14124-33,2014,true,Clear,1,13246,13246,Ukraine: Donetsk,14124,14124,Government of Ukraine - DPR,61,61,Government of Ukraine,5840,5840,DPR,1,"""Office of the United Nations High Commissioner for Human Rights,2014-06-17,Report on the human rights situation in Ukraine 15 June 2014""",Office of the United Nations High Commissioner for Human Rights,2014-06-17,Report on the human rights situation in Ukraine 15 June 2014,UN Rapporteur,1,Semenivka town,Semenivka town,Donetsk oblast,Kramatorsk raion,48.669793,37.652631,POINT (37.652631 48.669793),199876,Ukraine,369,Europe,1,1,2014-06-10T00:00:00,2014-06-10T00:00:00,0,0,2,0,2,2,2,369,
